LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
species	Capnocytophaga canimorsus	28188	67	4232	151	904	4.6814	0.0000
species	Megasphaera micronuciformis	187326	66	4688	55	2405	1.9493	0.0000
species	Prevotella sp. HJM029	1433844	64	3773	51	2535	1.4884	0.0000
species	Pasteurella bettyae	752	64	2123	3	246	8.6301	0.0000
species	Prevotella sp. oral taxon 299	652716	64	3358	59	2810	1.1950	0.0000
species	Arthrobacter sanguinis	479106	63	3477	145	372	9.3468	0.0000
species	Chryseobacterium caeni	365343	60	2106	22	210	10.0286	0.0000
species	Veillonella sp. HPA0037	1203593	59	3026	33	811	3.7312	0.0000
species	Neisseria gonorrhoeae	485	58	3119	64	2075	1.5031	0.0000
species	Kingella kingae	504	58	2660	83	2000	1.3300	0.0000
species	Neisseria cinerea	483	58	3638	60	2571	1.4150	0.0000
species	Peptostreptococcaceae bacterium ACC19a	796937	58	2719	26	706	3.8513	0.0000
species	Streptococcus sp. oral taxon 431	712633	57	3245	70	1103	2.9420	0.0000
species	Fusobacterium russii	854	55	2276	64	844	2.6967	0.0000
species	Propionibacterium avidum	33010	53	2776	64	849	3.2697	0.0000
species	Streptococcus gallolyticus	315405	53	3643	34	1582	2.3028	0.0000
species	Peptostreptococcaceae bacterium oral taxon 113	1321783	51	2499	31	1199	2.0842	0.0000
species	Necropsobacter massiliensis	1400001	51	2913	39	422	6.9028	0.0000
species	Pseudomonas aeruginosa	287	50	3037	97	1328	2.2869	0.0000
species	Lactococcus lactis	1358	50	3028	25	2508	1.2073	0.0000
species	Chryseobacterium haifense	421525	49	1513	2	127	11.9134	0.0000
species	Prevotella scopos	589437	48	2467	28	1952	1.2638	0.0000
species	Neisseria subflava	28449	48	3423	52	1939	1.7653	0.0000
species	Porphyromonas cangingivalis	36874	48	2442	100	445	5.4876	0.0000
species	Streptococcus marimammalium	269666	46	1897	30	378	5.0185	0.0000
species	Chryseobacterium vrystaatense	307480	46	1380	0	87	15.8621	0.0000
species	Prevotella timonensis	386414	45	2676	59	1587	1.6862	0.0000
species	Peptostreptococcus stomatis	341694	45	2568	31	1709	1.5026	0.0000
species	Streptococcus dysgalactiae	1334	45	1824	0	237	7.6962	0.0000
species	Xylanimonas cellulosilytica	186189	44	2690	74	1697	1.5852	0.0000
species	Isoptericola variabilis	139208	44	2546	37	1593	1.5982	0.0000
species	Prevotella oralis	28134	43	2174	43	1066	2.0394	0.0000
species	Treponema endosymbiont of Eucomonympha sp.	1580831	43	1412	0	62	22.7742	0.0000
species	Peptostreptococcaceae bacterium CM5	796940	42	2238	50	1115	2.0072	0.0000
species	Flavobacteriaceae bacterium 3519-10	531844	41	1510	33	281	5.3737	0.0000
species	Tessaracoccus sp. SIT7	1522311	40	1481	22	342	4.3304	0.0000
species	Streptococcus sp. M334	563038	39	1493	17	369	4.0461	0.0000
species	Actinomyces sp. ICM39	1105029	38	1880	35	1591	1.1816	0.0000
species	Mageeibacillus indolicus	884684	37	2409	14	419	5.7494	0.0000
species	Edwardsiella tarda	636	37	2262	59	117	19.3333	0.0000
species	Porphyromonas uenonis	281920	37	1335	19	312	4.2788	0.0000
species	Streptococcus sp. SR4	1161417	37	2181	18	704	3.0980	0.0000
species	Acinetobacter baumannii	470	37	1438	9	354	4.0621	0.0000
species	Actinobacillus minor	51047	37	1744	62	395	4.4152	0.0000
species	Sanguibacter keddieii	60920	36	1930	68	1520	1.2697	0.0000
species	Prevotella dentasini	589537	36	2234	54	821	2.7211	0.0000
species	Kingella sp. Sch538	1522312	36	1357	14	669	2.0284	0.0000
species	Prevotella fusca	589436	35	1894	42	1229	1.5411	0.0000
species	Lactobacillus equigenerosi	417373	35	1995	7	731	2.7291	0.0000
species	Propionibacteriaceae bacterium P6A17	1410634	34	1359	12	450	3.0200	0.0000
species	Simonsiella muelleri	72	34	1681	49	660	2.5470	0.0000
species	Actinomyces sp. ICM54	936549	34	1868	34	1144	1.6329	0.0000
species	Dysgonomonas sp. BGC7	1658008	33	1160	12	122	9.5082	0.0000
species	Streptococcus sp. CCH8-H5	1768767	33	1726	51	444	3.8874	0.0000
species	Veillonella sp. oral taxon 780	671229	33	2289	56	1842	1.2427	0.0000
species	Chryseobacterium jeonii	266749	32	1068	0	131	8.1527	0.0000
species	Avibacterium paragallinarum	728	32	1065	9	536	1.9869	0.0000
species	Chryseobacterium palustre	493376	31	1097	15	69	15.8986	0.0000
species	Corynebacterium pseudotuberculosis	1719	31	931	0	88	10.5795	0.0000
species	Chryseobacterium koreense	232216	31	1082	19	196	5.5204	0.0000
species	Bacteroides vulgatus	821	31	1911	7	1610	1.1870	0.0000
species	Prevotella enoeca	76123	31	1463	28	812	1.8017	0.0000
species	Selenomonas bovis	416586	30	1276	36	840	1.5190	0.0000
species	Treponema phagedenis	162	30	1253	27	581	2.1566	0.0000
species	Scardovia wiggsiae	230143	30	1997	68	1039	1.9220	0.0000
species	Shewanella sediminis	271097	30	1204	1	81	14.8642	0.0000
species	Empedobacter brevis	247	29	890	0	119	7.4790	0.0000
species	Chryseobacterium sp. Leaf405	1736367	29	1262	28	169	7.4675	0.0000
species	Chryseobacterium indologenes	253	28	909	0	63	14.4286	0.0000
species	Actinomyces sp. S6-Spd3	1284680	28	1817	32	949	1.9146	0.0000
species	Actinobacillus ureae	723	28	1439	13	457	3.1488	0.0000
species	Streptococcus equi	1336	28	1043	8	329	3.1702	0.0000
species	Alysiella crassa	153491	27	992	11	534	1.8577	0.0000
species	Chryseobacterium sp. CF365	1500282	27	863	0	98	8.8061	0.0000
species	Prevotella buccae	28126	27	1686	24	1071	1.5742	0.0000
species	Actinomyces sp. SD1	1673722	27	836	0	90	9.2889	0.0000
species	Prevotella sp. AGR2160	1280674	27	881	2	236	3.7331	0.0000
species	Corynebacterium lipophiloflavum	161889	27	2051	20	388	5.2861	0.0000
species	Pontibacter korlensis	400092	27	850	0	60	14.1667	0.0000
species	Corynebacterium doosanense	1121358	26	780	0	87	8.9655	0.0000
species	Actinomyces sp. oral taxon 172	712118	26	1820	39	1394	1.3056	0.0000
species	Corynebacterium caspium	234828	25	1236	24	137	9.0219	0.0000
species	Providencia rettgeri	587	25	933	0	192	4.8594	0.0000
species	Chryseobacterium antarcticum	266748	25	816	0	101	8.0792	0.0000
species	Streptococcus sobrinus	1310	25	1855	43	1569	1.1823	0.0000
species	Corynebacterium jeikeium	38289	25	964	0	158	6.1013	0.0000
species	Actinobacillus succinogenes	67854	25	777	0	131	5.9313	0.0000
species	Bacteroides ovatus	28116	25	1705	1	1232	1.3839	0.0000
species	Lactococcus piscium	1364	24	798	0	63	12.6667	0.0000
species	Treponema saccharophilum	165	24	810	0	140	5.7857	0.0000
species	Porphyromonas asaccharolytica	28123	24	937	0	116	8.0776	0.0000
species	Atopobium parvulum	1382	24	1674	52	1279	1.3088	0.0000
species	Helicobacter pylori	210	24	754	0	186	4.0538	0.0000
species	Prevotella disiens	28130	24	1363	22	1143	1.1925	0.0000
species	Roseburia inulinivorans	360807	24	1738	46	1112	1.5629	0.0000
species	Jonesia quinghaiensis	262806	23	732	0	60	12.2000	0.0000
species	Neisseria shayeganii	607712	23	920	14	631	1.4580	0.0000
species	Fusobacterium mortiferum	850	23	730	2	172	4.2442	0.0000
species	[Eubacterium] infirmum	56774	23	1385	26	1054	1.3140	0.0000
species	Sebaldella termitidis	826	23	947	23	472	2.0064	0.0000
species	Trueperella pyogenes	1661	23	949	15	372	2.5511	0.0000
species	Selenomonas ruminantium	971	23	929	15	463	2.0065	0.0000
species	[Eubacterium] sulci	143393	22	1624	22	1447	1.1223	0.0000
species	Chryseobacterium sp. Leaf180	1736289	22	1011	19	194	5.2113	0.0000
species	Butyrivibrio hungatei	185008	22	1586	43	973	1.6300	0.0000
species	Bordetella bronchiseptica	518	21	948	9	163	5.8160	0.0000
species	Streptococcus minor	229549	21	900	24	262	3.4351	0.0000
species	Propionibacterium thoenii	1751	21	756	13	156	4.8462	0.0000
species	Prevotella baroniae	305719	21	1209	21	1088	1.1112	0.0000
species	Porphyromonadaceae bacterium COT-184 OH4590	1517682	20	910	14	633	1.4376	0.0000
species	Arcanobacterium haemolyticum	28264	20	1072	29	475	2.2568	0.0000
species	Bacteroidaceae bacterium MS4	1347393	20	614	0	93	6.6022	0.0000
species	Enhydrobacter aerosaccus	225324	20	1218	20	796	1.5302	0.0000
species	Streptococcus henryi	439219	20	668	6	286	2.3357	0.0000
species	Bacteroides fragilis	817	19	1053	41	448	2.3504	0.0000
species	Prevotella multisaccharivorax	310514	19	729	9	347	2.1009	0.0000
species	Streptococcus peroris	68891	19	875	19	427	2.0492	0.0000
species	Conchiformibius kuhniae	211502	19	700	11	291	2.4055	0.0000
species	Eggerthia catenaformis	31973	18	925	21	277	3.3394	0.0000
species	Lactobacillus vini	238015	18	575	0	62	9.2742	0.0000
species	Xanthomonas vesicatoria	56460	18	1274	45	678	1.8791	0.0000
species	Cryobacterium roopkundense	1001240	18	583	0	61	9.5574	0.0000
species	Thiothrix nivea	1031	18	594	0	64	9.2812	0.0000
species	Levyella massiliensis	938289	18	1148	36	693	1.6566	0.0000
species	Streptococcus sp. HSISS3	1316412	17	958	31	257	3.7276	0.0000
species	Streptococcus vestibularis	1343	17	815	4	615	1.3252	0.0000
species	Gilliamella apicola	1196095	17	641	6	108	5.9352	0.0000
species	Finegoldia magna	1260	17	678	3	323	2.0991	0.0000
species	Akkermansia muciniphila	239935	17	530	0	64	8.2812	0.0000
species	Oribacterium parvum	1501329	17	1020	3	760	1.3421	0.0000
species	Oribacterium sp. oral taxon 108	712414	17	1078	28	870	1.2391	0.0000
species	Campylobacter ureolyticus	827	17	759	13	230	3.3000	0.0000
species	Neisseria sp. 74A18	1696094	17	715	21	445	1.6067	0.0000
species	Flavobacterium sp. Leaf359	1736351	16	549	2	73	7.5205	0.0000
species	Veillonella montpellierensis	187328	16	726	21	312	2.3269	0.0000
species	Bacillus pumilus	1408	16	517	0	113	4.5752	0.0000
species	Peptostreptococcaceae bacterium CM2	796939	16	926	15	472	1.9619	0.0000
species	Bacillus cihuensis	1208599	16	510	0	61	8.3607	0.0000
species	Chryseobacterium sp. OV705	1500289	16	532	3	99	5.3737	0.0000
species	Solitalea canadensis	995	16	484	0	91	5.3187	0.0000
species	Porphyromonas macacae	28115	16	611	0	213	2.8685	0.0000
species	Anaerofustis stercorihominis	214853	16	1029	16	490	2.1000	0.0000
species	Mannheimia haemolytica	75985	15	450	0	87	5.1724	0.0000
species	Nitrospira defluvii	330214	15	1358	18	818	1.6601	0.0000
species	Xanthomonas sp. SHU308	1248412	15	966	27	85	11.3647	0.0000
species	Sulfurospirillum cavolei	366522	15	537	7	329	1.6322	0.0000
species	Dolichospermum circinale	109265	15	517	0	64	8.0781	0.0000
species	Chryseobacterium solincola	510955	15	536	12	114	4.7018	0.0000
species	Conchiformibius steedae	153493	15	712	18	503	1.4155	0.0000
species	Eubacterium saphenum	51123	14	451	0	66	6.8333	0.0000
species	Weeksella sp. FF8	1461577	14	857	24	173	4.9538	0.0000
species	Streptococcus caballi	439220	14	494	5	72	6.8611	0.0000
species	Aquimarina muelleri	279356	14	733	31	92	7.9674	0.0000
species	Flagellimonas sp. DK169	1547436	14	438	0	121	3.6198	0.0000
species	candidate division TM7 genomosp. GTL1	443342	14	464	0	97	4.7835	0.0000
species	Sporocytophaga myxococcoides	153721	14	431	1	69	6.2464	0.0000
species	Pasteurella dagmatis	754	14	579	18	148	3.9122	0.0000
species	Gordonia polyisoprenivorans	84595	14	596	2	337	1.7685	0.0000
species	Peptoniphilus timonensis	1268254	14	444	0	92	4.8261	0.0000
species	Propionibacterium sp. HGH0353	1203571	14	557	9	159	3.5031	0.0000
species	Campylobacter coli	195	13	414	0	90	4.6000	0.0000
species	Haemophilus sp. FF7	1461579	13	593	22	247	2.4008	0.0000
species	Epilithonimonas tenax	191577	13	417	0	127	3.2835	0.0000
species	Porphyromonas endodontalis	28124	13	685	15	333	2.0571	0.0000
species	Clostridium lundense	319475	13	404	0	61	6.6230	0.0000
species	[Clostridium] straminisolvens	253314	13	423	3	69	6.1304	0.0000
species	Anaerococcus lactolyticus	33032	13	736	13	512	1.4375	0.0000
species	Actinobacillus pleuropneumoniae	715	13	503	12	227	2.2159	0.0000
species	Oxalobacter formigenes	847	13	414	0	63	6.5714	0.0000
species	Campylobacter hominis	76517	13	445	1	74	6.0135	0.0000
species	Gordonia terrae	2055	13	426	0	64	6.6562	0.0000
species	Streptococcus sp. AS20	936578	12	1132	23	279	4.0573	0.0000
species	[Haemophilus] ducreyi	730	12	435	6	147	2.9592	0.0000
species	Bacteroides plebeius	310297	12	494	5	83	5.9518	0.0000
species	Achromobacter sp.	134375	12	584	15	111	5.2613	0.0000
species	Actinomyces sp. ICM58	1105030	12	852	18	583	1.4614	0.0000
species	Chryseobacterium hispalense	1453492	12	400	0	103	3.8835	0.0000
species	Kocuria sp. ZOR0020	1339234	12	411	1	81	5.0741	0.0000
species	Anaerococcus prevotii	33034	12	423	5	147	2.8776	0.0000
species	Jonquetella anthropi	428712	12	601	15	299	2.0100	0.0000
species	Pseudoramibacter alactolyticus	113287	12	808	20	264	3.0606	0.0000
species	Fusobacterium varium	856	11	381	3	206	1.8495	0.0000
species	Propionicicella superfundia	348582	11	361	2	147	2.4558	0.0000
species	Prevotella corporis	28128	11	464	0	295	1.5729	0.0000
species	Clostridium tetani	1513	11	411	8	99	4.1515	0.0000
species	Corynebacterium kutscheri	35755	11	336	0	61	5.5082	0.0000
species	Veillonella seminalis	1502943	11	383	0	69	5.5507	0.0000
species	Prevotella buccalis	28127	11	973	43	611	1.5925	0.0000
species	Ruminococcus sp. AT10	1720300	11	338	0	61	5.5410	0.0000
species	Staphylococcus epidermidis	1282	11	631	12	349	1.8080	0.0000
species	Prevotella falsenii	515414	11	505	9	386	1.3083	0.0000
species	Arcobacter butzleri	28197	11	409	0	74	5.5270	0.0000
species	Corynebacterium urealyticum	43771	11	737	11	472	1.5614	0.0000
species	Streptococcus devriesei	231233	11	341	0	94	3.6277	0.0000
species	Streptococcus ferus	1345	11	355	0	130	2.7308	0.0000
species	Ideonella sp. B508-1	137716	10	316	0	60	5.2667	0.0000
species	Granulicoccus phenolivorans	266854	10	319	0	62	5.1452	0.0000
species	Aeromonas salmonicida	645	10	547	18	75	7.2933	0.0000
species	Bordetella sp. FB-8	1159870	10	315	1	73	4.3151	0.0000
species	Atopobium rimae	1383	10	900	15	824	1.0922	0.0000
species	Erysipelotrichaceae bacterium 5_2_54FAA	552396	10	642	31	409	1.5697	0.0000
species	Actinotignum urinale	190146	10	472	11	149	3.1678	0.0000
species	Ruminococcus sp. NK3A76	877411	10	318	0	61	5.2131	0.0000
species	Staphylococcus aureus	1280	10	651	1	70	9.3000	0.0000
species	Lactococcus garvieae	1363	10	318	0	62	5.1290	0.0000
species	Bifidobacterium thermacidophilum	246618	10	640	38	159	4.0252	0.0000
species	Snodgrassella alvi	1196083	10	337	0	96	3.5104	0.0000
species	Treponema succinifaciens	167	10	451	14	354	1.2740	0.0000
species	Lactobacillus floricola	679249	10	312	0	89	3.5056	0.0000
species	[Clostridium] sordellii	1505	10	443	6	114	3.8860	0.0000
species	Prevotella stercorea	363265	10	312	0	122	2.5574	0.0000
species	Corynebacterium lubricantis	541095	10	481	5	190	2.5316	0.0000
species	Propionibacterium freudenreichii	1744	10	388	3	273	1.4212	0.0000
species	Acinetobacter junii	40215	10	482	0	382	1.2618	0.0000
species	Corynebacterium vitaeruminis	38305	9	547	29	223	2.4529	0.0000
species	Shuttleworthia satelles	177972	9	751	26	411	1.8273	0.0000
species	Clostridium saccharoperbutylacetonicum	36745	9	540	31	158	3.4177	0.0000
species	Ornithobacterium rhinotracheale	28251	9	292	0	94	3.1064	0.0000
species	Streptococcus sp. 449_SSPC	1579339	9	591	7	479	1.2338	0.0000
species	candidate division SR1 bacterium RAAC1_SR1_1	1394709	9	394	10	349	1.1289	0.0000
species	Corynebacterium atypicum	191610	9	430	13	84	5.1190	0.0000
species	Acetivibrio cellulolyticus	35830	9	303	0	128	2.3672	0.0000
species	Mitsuokella multacida	52226	9	392	10	132	2.9697	0.0000
species	Aestuariimicrobium kwangyangense	396389	9	310	2	80	3.8750	0.0000
species	Clavibacter michiganensis	28447	9	281	0	62	4.5323	0.0000
species	Streptobacillus moniliformis	34105	9	526	4	232	2.2672	0.0000
species	Enterococcus cecorum	44008	9	290	1	99	2.9293	0.0000
species	[Eubacterium] rectale	39491	9	436	13	244	1.7869	0.0000
species	Dermabacter hominis	36740	9	516	28	119	4.3361	0.0000
species	Renibacterium salmoninarum	1646	9	343	6	71	4.8310	0.0000
species	Actinomyces sp. MS2	1325934	9	302	1	73	4.1370	0.0000
species	Barnesiella viscericola	397865	9	291	0	159	1.8302	0.0000
species	Campylobacter iguaniorum	1244531	9	338	6	101	3.3465	0.0000
species	Lactobacillus algidus	105612	9	325	5	69	4.7101	0.0000
species	Peptoniphilus indolicus	33030	9	309	3	151	2.0464	0.0000
species	Bacillus cereus	1396	8	287	0	107	2.6822	0.0000
species	Prevotella brevis	83231	8	285	3	173	1.6474	0.0000
species	Algibacter lectus	221126	8	300	4	94	3.1915	0.0000
species	Stenotrophomonas maltophilia	40324	8	249	0	90	2.7667	0.0000
species	Lactobacillus ingluviei	148604	8	247	0	60	4.1167	0.0000
species	Bacteroides sp. D2	556259	8	650	21	523	1.2428	0.0000
species	Comamonas testosteroni	285	8	533	6	374	1.4251	0.0000
species	Thauera terpenica	76113	8	590	8	165	3.5758	0.0000
species	Gardnerella vaginalis	2702	8	422	7	329	1.2827	0.0000
species	Porphyromonas sp. COT-052 OH4946	1515618	8	593	10	407	1.4570	0.0000
species	Propionibacterium humerusii	1050843	8	249	0	92	2.7065	0.0000
species	Sediminimonas qiaohouensis	552061	8	253	0	60	4.2167	0.0000
species	Vitreoscilla sp. SN6	1689272	8	256	0	161	1.5901	0.0000
species	Epilithonimonas sp. FH1	1233951	8	251	0	92	2.7283	0.0000
species	Candidatus Alistipes marseilloanorexicus	1470347	8	266	0	66	4.0303	0.0000
species	Propionibacterium acnes	1747	8	407	11	114	3.5702	0.0000
species	Faecalibacterium prausnitzii	853	8	473	16	465	1.0172	0.0000
species	Porphyromonas sp. COT-108 OH1349	1537504	8	669	23	332	2.0151	0.0000
species	Empedobacter falsenii	343874	8	277	0	65	4.2615	0.0000
species	Coprococcus comes	410072	7	385	11	226	1.7035	0.0000
species	Actinotignum schaalii	59505	7	248	2	209	1.1866	0.0000
species	Streptococcus sp. C150	435842	7	367	0	131	2.8015	0.0000
species	Streptococcus canis	1329	7	227	0	96	2.3646	0.0000
species	Thermus aquaticus	271	7	337	0	238	1.4160	0.0000
species	Arthrobacter sp. Hiyo1	1588020	7	372	17	65	5.7231	0.0000
species	Shuttleworthia sp. MSX8B	936574	7	329	2	189	1.7407	0.0000
species	Streptococcus plurextorum	456876	7	225	0	63	3.5714	0.0000
species	Nitrincola lacisaponensis	267850	7	343	14	70	4.9000	0.0000
species	Lactobacillus delbrueckii	1584	7	276	1	149	1.8523	0.0000
species	Oribacterium asaccharolyticum	1501332	7	407	4	367	1.1090	0.0000
species	Kandleria vitulina	1630	7	452	20	210	2.1524	0.0000
species	Ferrovum sp. JA12	1356299	7	350	10	108	3.2407	0.0000
species	Bacteroides sp. 14(A)	1163670	7	433	22	105	4.1238	0.0000
species	Neisseria weaveri	28091	7	347	14	292	1.1884	0.0000
species	Streptococcus urinalis	149016	7	222	0	62	3.5806	0.0000
species	Clostridium baratii	1561	7	222	0	60	3.7000	0.0000
species	Treponema bryantii	163	7	283	3	164	1.7256	0.0000
species	Peptoniphilus sp. BV3C26	1111134	7	278	2	197	1.4112	0.0000
species	Echinicola vietnamensis	390884	6	242	5	72	3.3611	0.0000
species	Bibersteinia trehalosi	47735	6	193	0	157	1.2293	0.0000
species	Stenoxybacter acetivorans	422441	6	277	9	182	1.5220	0.0000
species	Ralstonia pickettii	329	6	358	1	234	1.5299	0.0000
species	Marivirga tractuosa	1006	6	188	1	66	2.8485	0.0000
species	Prevotella sp. S7-1-8	1284775	6	250	3	214	1.1682	0.0000
species	Cetobacterium somerae	188913	6	184	0	91	2.0220	0.0000
species	[Clostridium] clostridioforme	1531	6	317	4	201	1.5771	0.0000
species	Peptostreptococcus anaerobius	1261	6	300	0	169	1.7751	0.0000
species	Selenomonas sp. ND2010	1410618	6	191	0	125	1.5280	0.0000
species	Turneriella parva	29510	6	190	0	60	3.1667	0.0000
species	[Actinobacillus] muris	67855	6	252	8	246	1.0244	0.0000
species	Enterococcus faecalis	1351	6	222	0	156	1.4231	0.0000
species	Flavobacterium tegetincola	150172	6	204	0	66	3.0909	0.0000
species	Corynebacterium sp. GD7	1232427	6	252	1	94	2.6809	0.0000
species	Burkholderia pseudomallei	28450	6	446	11	221	2.0181	0.0000
species	Bacteroides propionicifaciens	392838	6	255	2	146	1.7466	0.0000
species	Lachnoclostridium phytofermentans	66219	6	197	0	127	1.5512	0.0000
species	Streptococcus parauberis	1348	6	215	0	107	2.0093	0.0000
species	Peptoniphilus sp. oral taxon 386	652713	6	289	0	172	1.6802	0.0000
species	Gulbenkiania mobilis	397457	6	224	0	116	1.9310	0.0000
species	Proteiniphilum acetatigenes	294710	6	191	1	69	2.7681	0.0000
species	Imtechella halotolerans	1165090	6	195	1	100	1.9500	0.0000
species	Clostridium sp. CL-6	1499683	6	192	1	70	2.7429	0.0000
species	Streptococcus macacae	1339	6	242	5	92	2.6304	0.0000
species	Butyrivibrio fibrisolvens	831	6	258	6	163	1.5828	0.0000
species	Alkaliphilus oremlandii	461876	6	202	0	64	3.1562	0.0000
species	Lachnospiraceae bacterium JC7	1165092	6	319	12	250	1.2760	0.0000
species	Lactobacillus ceti	395085	6	215	5	64	3.3594	0.0000
species	Vibrio parahaemolyticus	670	5	184	0	68	2.7059	0.0000
species	Lactobacillus paracollinoides	240427	5	175	0	68	2.5735	0.0000
species	[Bacteroides] pectinophilus	384638	5	170	0	98	1.7347	0.0000
species	Enterococcus phoeniculicola	154621	5	158	0	91	1.7363	0.0000
species	Mycobacterium obuense	1807	5	278	3	238	1.1681	0.0000
species	[Eubacterium] nodatum	35518	5	199	0	162	1.2284	0.0000
species	Chelonobacter oris	505317	5	154	0	89	1.7303	0.0000
species	Chryseobacterium piperi	558152	5	158	0	62	2.5484	0.0000
species	Chryseobacterium sp. Leaf394	1736361	5	161	0	94	1.7128	0.0000
species	Corynebacterium mustelae	571915	5	194	6	80	2.4250	0.0000
species	Phocaeicola abscessus	555313	5	345	12	194	1.7784	0.0000
species	Myroides odoratimimus	76832	5	164	0	99	1.6566	0.0000
species	Paraglaciecola polaris	222814	5	168	1	70	2.4000	0.0000
species	Candidatus Symbiothrix dinenymphae	467085	5	157	0	123	1.2764	0.0000
species	Sphingobacterium sp. Ag1	1643451	5	165	0	73	2.2603	0.0000
species	Actinomyces meyeri	52773	5	213	6	170	1.2529	0.0000
species	Corynebacterium sp. NML 130210	1544416	5	219	7	95	2.3053	0.0000
species	Tissierellia bacterium S5-A11	1230730	5	222	4	177	1.2542	0.0000
species	Prevotella sp. 109	1676614	5	163	0	63	2.5873	0.0000
species	Pedobacter glucosidilyticus	1122941	5	162	0	61	2.6557	0.0000
species	Campylobacter upsaliensis	28080	5	159	1	96	1.6562	0.0000
species	Porphyromonas sp. COT-108 OH2963	1515614	5	239	1	172	1.3895	0.0000
species	Corynebacterium freiburgense	556548	5	191	5	124	1.5403	0.0000
species	Streptococcus sp. SK140	1095726	5	251	1	159	1.5786	0.0000
species	Clostridium botulinum	1491	5	199	5	118	1.6864	0.0000
species	Prevotella bergensis	242750	5	248	2	139	1.7842	0.0000
species	Ruminococcus flavefaciens	1265	5	166	0	97	1.7113	0.0000
species	Mogibacterium sp. CM50	936375	5	321	13	218	1.4725	0.0000
species	Pseudonocardia sp. P2	882856	5	184	4	92	2.0000	0.0000
species	Mogibacterium timidum	35519	5	213	0	121	1.7603	0.0000
species	Bordetella petrii	94624	5	241	5	69	3.4928	0.0000
species	Bacteroides salanitronis	376805	5	174	1	105	1.6571	0.0000
species	Streptococcus massiliensis	313439	5	162	0	94	1.7234	0.0000
species	Bacteroides sp. 3_1_13	457389	5	322	3	232	1.3879	0.0000
species	Alistipes indistinctus	626932	5	187	4	108	1.7315	0.0000
species	Treponema brennaborense	81028	5	181	1	114	1.5877	0.0000
species	Lactobacillus kunkeei	148814	5	150	0	116	1.2931	0.0000
species	Aliivibrio wodanis	80852	5	200	5	78	2.5641	0.0000
species	Chryseobacterium sp. Leaf201	1735672	5	166	2	66	2.5152	0.0000
species	Mycobacterium abscessus	36809	4	120	0	87	1.3793	0.0000
species	Neisseria wadsworthii	607711	4	148	1	110	1.3455	0.0000
species	Echinicola pacifica	346377	4	130	0	63	2.0635	0.0000
species	Myroides odoratus	256	4	142	2	69	2.0580	0.0000
species	Streptococcus phocae	119224	4	194	4	103	1.8835	0.0000
species	Pseudomonas stutzeri	316	4	222	9	158	1.4051	0.0000
species	Spirochaeta sp. JC202	1329640	4	127	0	92	1.3804	0.0000
species	Corynebacterium glucuronolyticum	39791	4	164	0	80	2.0500	0.0000
species	Bacillus coagulans	1398	4	123	0	61	2.0164	0.0000
species	Corynebacterium ureicelerivorans	401472	4	198	7	114	1.7368	0.0000
species	Enterococcus mundtii	53346	4	151	0	72	2.0972	0.0000
species	Corynebacterium kroppenstedtii	161879	4	325	4	187	1.7380	0.0000
species	Gordonia sp. SGD-V-85	1414651	4	281	0	207	1.3575	0.0000
species	Xanthomonas oryzae	347	4	178	2	87	2.0460	0.0000
species	Bacteroides sp. 2_2_4	469590	4	269	0	206	1.3058	0.0000
species	Hallella seregens	52229	4	256	4	169	1.5148	0.0000
species	Pantoea sp. PSNIH1	1484158	4	349	14	199	1.7538	0.0000
species	Bacteroides barnesiae	376804	4	124	0	60	2.0667	0.0000
species	Curtobacterium sp. S6	1479623	4	155	3	71	2.1831	0.0000
species	Pseudomonas fluorescens	294	4	163	2	88	1.8523	0.0000
species	Bacteroides coprocola	310298	4	223	0	143	1.5594	0.0000
species	Microlunatus phosphovorus	29405	4	137	1	75	1.8267	0.0000
species	Butyrivibrio sp. NC3005	1280685	4	174	6	76	2.2895	0.0000
species	Prevotella dentalis	52227	4	316	5	199	1.5879	0.0000
species	Lachnospiraceae bacterium AC2012	1392494	4	216	9	110	1.9636	0.0000
species	Diaphorobacter sp. J5-51	680496	4	270	0	177	1.5254	0.0000
species	Eubacterium xylanophilum	39497	4	184	4	117	1.5726	0.0000
species	Bacteroides sp. 3_1_23	457390	4	403	0	258	1.5620	0.0000
species	Enterococcus casseliflavus	37734	4	128	0	61	2.0984	0.0000
species	Mangrovimonas sp. ST2L15	1645916	4	125	0	90	1.3889	0.0000
species	Clostridium sp. KNHs209	1469948	4	128	0	62	2.0645	0.0000
species	Cellvibrio sp. BR	1134474	4	125	0	63	1.9841	0.0000
species	Acetivibrio ethanolgignens	290052	4	157	4	79	1.9873	0.0000
species	Ruminococcus sp. HUN007	1514668	4	238	0	118	2.0169	0.0000
species	Thermodesulfovibrio aggregans	86166	4	124	0	60	2.0667	0.0000
species	Dickeya zeae	204042	4	125	0	91	1.3736	0.0000
species	Olivibacter sitiensis	376470	4	130	0	63	2.0635	0.0000
species	Streptococcus thoraltensis	55085	4	135	1	131	1.0305	0.0000
species	Shewanella frigidimarina	56812	4	127	0	62	2.0484	0.0000
species	Parabacteroides sp. D26	658662	3	224	15	81	2.7654	0.0000
species	Clostridium aceticum	84022	3	90	0	87	1.0345	0.0000
species	Mycobacterium avium	1764	3	97	0	63	1.5397	0.0000
